State/UT,Commodity Group,Commodity,Date,Arrival Quantity,Arrival Unit,Modal Price,Price Unit
Punjab,Vegetables,Onion,2024-10-09,595.89,Metric Tonnes,4338.98,Rs./Quintal
Punjab,Vegetables,Onion,2024-10-10,704.6,Metric Tonnes,4297.83,Rs./Quintal
Punjab,Vegetables,Onion,2024-10-11,621.63,Metric Tonnes,4132.16,Rs./Quintal
Punjab,Vegetables,Onion,2024-10-12,582.67,Metric Tonnes,4148.68,Rs./Quintal
Punjab,Vegetables,Onion,2024-10-13,69.53,Metric Tonnes,4312.48,Rs./Quintal
Punjab,Vegetables,Onion,2024-10-14,868.33,Metric Tonnes,4046.65,Rs./Quintal
Punjab,Vegetables,Onion,2024-10-15,528.43,Metric Tonnes,4227.75,Rs./Quintal
Punjab,Vegetables,Onion,2024-10-16,567.69,Metric Tonnes,4122.47,Rs./Quintal
Punjab,Vegetables,Onion,2024-10-17,577.9,Metric Tonnes,4244.71,Rs./Quintal
Punjab,Vegetables,Onion,2024-10-18,609.9,Metric Tonnes,4069.04,Rs./Quintal
Punjab,Vegetables,Onion,2024-10-19,731.29,Metric Tonnes,3762.42,Rs./Quintal
Punjab,Vegetables,Onion,2024-10-20,57.08,Metric Tonnes,4047.49,Rs./Quintal
Punjab,Vegetables,Onion,2024-10-21,830.38,Metric Tonnes,3892.82,Rs./Quintal
Punjab,Vegetables,Onion,2024-10-22,787.9,Metric Tonnes,3776.15,Rs./Quintal
Punjab,Vegetables,Onion,2024-10-23,629.93,Metric Tonnes,3855.15,Rs./Quintal
Punjab,Vegetables,Onion,2024-10-24,582.96,Metric Tonnes,3974.69,Rs./Quintal
Punjab,Vegetables,Onion,2024-10-25,561.82,Metric Tonnes,3934.56,Rs./Quintal
Punjab,Vegetables,Onion,2024-10-26,431.38,Metric Tonnes,3937.19,Rs./Quintal
Punjab,Vegetables,Onion,2024-10-27,90.52,Metric Tonnes,3970.06,Rs./Quintal
Punjab,Vegetables,Onion,2024-10-28,707.7,Metric Tonnes,3993.72,Rs./Quintal
Punjab,Vegetables,Onion,2024-10-29,656.04,Metric Tonnes,3948.83,Rs./Quintal
Punjab,Vegetables,Onion,2024-10-30,618.13,Metric Tonnes,4149.37,Rs./Quintal
Punjab,Vegetables,Onion,2024-10-31,280.87,Metric Tonnes,3728.59,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-01,532.91,Metric Tonnes,4062.33,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-02,740.78,Metric Tonnes,3692.83,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-03,24.23,Metric Tonnes,4087.45,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-04,431.34,Metric Tonnes,3961.88,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-05,575.21,Metric Tonnes,4142.18,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-06,312.82,Metric Tonnes,3949.91,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-07,474.5,Metric Tonnes,4216.14,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-08,586.14,Metric Tonnes,4205.04,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-09,598.05,Metric Tonnes,4246.57,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-10,28.88,Metric Tonnes,4812.33,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-11,901.19,Metric Tonnes,4209.65,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-12,595.37,Metric Tonnes,4115.35,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-13,449.17,Metric Tonnes,3924.09,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-14,744.33,Metric Tonnes,3660.54,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-15,599.32,Metric Tonnes,3450.94,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-16,336.05,Metric Tonnes,3321.2,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-17,28.67,Metric Tonnes,4254.62,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-18,648.54,Metric Tonnes,3368.13,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-19,714.45,Metric Tonnes,3564.99,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-20,737.73,Metric Tonnes,3763.91,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-21,802.62,Metric Tonnes,3437.18,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-22,727.47,Metric Tonnes,3491.86,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-23,742.12,Metric Tonnes,3272.11,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-24,70.48,Metric Tonnes,4071.45,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-25,924.31,Metric Tonnes,3276.58,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-26,812.78,Metric Tonnes,3130.11,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-27,779.63,Metric Tonnes,3244.64,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-28,629.21,Metric Tonnes,3318.85,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-29,656.65,Metric Tonnes,3293.61,Rs./Quintal
Punjab,Vegetables,Onion,2024-11-30,629.03,Metric Tonnes,3318.59,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-01,77.45,Metric Tonnes,3290.32,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-02,775.35,Metric Tonnes,3393.58,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-03,613.5,Metric Tonnes,3466.32,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-04,441.53,Metric Tonnes,3459.16,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-05,368.67,Metric Tonnes,3490.71,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-06,565.69,Metric Tonnes,3550.57,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-07,542.18,Metric Tonnes,3455.17,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-08,34.61,Metric Tonnes,3852.67,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-09,856.01,Metric Tonnes,3070.43,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-10,728.75,Metric Tonnes,3288.21,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-11,576.37,Metric Tonnes,3336.27,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-12,635.82,Metric Tonnes,3293.12,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-13,970.66,Metric Tonnes,3102.81,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-14,678.53,Metric Tonnes,3327.42,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-15,42.4,Metric Tonnes,3806.25,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-16,1077.58,Metric Tonnes,3112.94,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-17,859.04,Metric Tonnes,3105.34,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-18,972.8,Metric Tonnes,2773.97,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-19,973.13,Metric Tonnes,2592.96,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-20,959.35,Metric Tonnes,2304.86,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-21,856.69,Metric Tonnes,2102.39,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-22,82.95,Metric Tonnes,3049.67,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-23,974.96,Metric Tonnes,1757.58,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-24,805.61,Metric Tonnes,1948.71,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-25,822.75,Metric Tonnes,1801.34,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-26,825.67,Metric Tonnes,1800.29,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-27,648.2,Metric Tonnes,1756.89,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-28,286.77,Metric Tonnes,1745.83,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-29,22.43,Metric Tonnes,2458.98,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-30,265.02,Metric Tonnes,1853.12,Rs./Quintal
Punjab,Vegetables,Onion,2024-12-31,898.8,Metric Tonnes,2095.0,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-01,553.88,Metric Tonnes,2215.43,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-02,415.57,Metric Tonnes,2301.04,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-03,710.18,Metric Tonnes,2177.82,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-04,316.3,Metric Tonnes,2285.42,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-05,27.85,Metric Tonnes,2617.59,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-06,1123.93,Metric Tonnes,1993.44,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-07,922.45,Metric Tonnes,2108.94,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-08,598.35,Metric Tonnes,2204.63,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-09,1032.06,Metric Tonnes,1942.25,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-10,785.87,Metric Tonnes,2082.11,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-11,475.17,Metric Tonnes,2056.1,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-12,90.35,Metric Tonnes,2557.78,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-13,638.04,Metric Tonnes,2049.9,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-14,780.83,Metric Tonnes,2075.7,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-15,850.12,Metric Tonnes,2060.08,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-16,851.63,Metric Tonnes,1855.63,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-17,416.54,Metric Tonnes,1955.29,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-18,719.01,Metric Tonnes,1973.49,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-19,59.35,Metric Tonnes,2362.72,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-20,1062.43,Metric Tonnes,1837.42,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-21,841.97,Metric Tonnes,2001.38,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-22,675.43,Metric Tonnes,2149.53,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-23,760.62,Metric Tonnes,2097.52,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-24,493.34,Metric Tonnes,1953.65,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-25,599.2,Metric Tonnes,1846.13,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-26,29.7,Metric Tonnes,2289.02,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-27,843.95,Metric Tonnes,2014.14,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-28,798.5,Metric Tonnes,2015.04,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-29,658.45,Metric Tonnes,2106.95,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-30,706.41,Metric Tonnes,2035.81,Rs./Quintal
Punjab,Vegetables,Onion,2025-01-31,677.25,Metric Tonnes,1941.64,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-01,448.09,Metric Tonnes,1994.52,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-02,30.05,Metric Tonnes,2342.26,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-03,1771.1,Metric Tonnes,1587.59,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-04,757.67,Metric Tonnes,2077.7,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-05,576.82,Metric Tonnes,2155.66,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-06,755.66,Metric Tonnes,2144.3,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-07,741.06,Metric Tonnes,1982.38,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-08,709.54,Metric Tonnes,2017.46,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-09,54.25,Metric Tonnes,2230.12,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-10,879.41,Metric Tonnes,1999.62,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-11,666.7,Metric Tonnes,2107.74,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-12,441.24,Metric Tonnes,1912.61,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-13,749.4,Metric Tonnes,2229.39,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-14,789.38,Metric Tonnes,2236.48,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-15,598.43,Metric Tonnes,2459.83,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-16,35.85,Metric Tonnes,2393.67,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-17,1119.68,Metric Tonnes,2384.7,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-18,905.44,Metric Tonnes,2538.62,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-19,856.87,Metric Tonnes,2205.36,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-20,663.12,Metric Tonnes,2296.47,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-21,1096.34,Metric Tonnes,2121.1,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-22,484.83,Metric Tonnes,2186.92,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-23,59.3,Metric Tonnes,2584.49,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-24,1026.25,Metric Tonnes,2265.36,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-25,826.57,Metric Tonnes,2318.25,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-26,718.91,Metric Tonnes,2205.16,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-27,949.53,Metric Tonnes,2172.31,Rs./Quintal
Punjab,Vegetables,Onion,2025-02-28,870.88,Metric Tonnes,2252.99,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-01,807.26,Metric Tonnes,2273.37,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-02,41.95,Metric Tonnes,2510.61,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-03,1099.25,Metric Tonnes,2152.81,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-04,813.01,Metric Tonnes,2010.07,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-05,328.03,Metric Tonnes,2309.05,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-06,671.54,Metric Tonnes,2228.16,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-07,1307.31,Metric Tonnes,2031.97,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-08,733.14,Metric Tonnes,1861.92,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-09,42.9,Metric Tonnes,2257.93,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-10,1561.42,Metric Tonnes,1954.19,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-11,1164.46,Metric Tonnes,2019.31,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-12,934.84,Metric Tonnes,1857.22,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-13,1109.21,Metric Tonnes,1871.63,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-14,891.23,Metric Tonnes,1767.5,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-15,898.63,Metric Tonnes,1776.58,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-16,44.4,Metric Tonnes,2240.54,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-17,984.03,Metric Tonnes,1805.85,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-18,1188.28,Metric Tonnes,1761.52,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-19,1033.67,Metric Tonnes,1743.47,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-20,970.68,Metric Tonnes,1568.24,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-21,1099.31,Metric Tonnes,1531.44,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-22,1041.11,Metric Tonnes,1588.84,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-23,48.75,Metric Tonnes,2116.0,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-24,1361.37,Metric Tonnes,1643.95,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-25,1158.26,Metric Tonnes,1516.64,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-26,1146.1,Metric Tonnes,1520.41,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-27,1209.32,Metric Tonnes,1394.58,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-28,1121.59,Metric Tonnes,1351.69,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-29,218.29,Metric Tonnes,1703.7,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-30,19.25,Metric Tonnes,1957.01,Rs./Quintal
Punjab,Vegetables,Onion,2025-03-31,496.98,Metric Tonnes,1699.01,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-01,939.69,Metric Tonnes,1432.31,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-02,636.66,Metric Tonnes,1532.72,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-03,855.89,Metric Tonnes,1344.52,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-04,1280.78,Metric Tonnes,1382.34,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-05,938.9,Metric Tonnes,1384.8,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-06,50.0,Metric Tonnes,1719.4,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-07,1408.76,Metric Tonnes,1255.63,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-08,1240.2,Metric Tonnes,1359.84,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-09,747.38,Metric Tonnes,1414.61,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-10,2088.18,Metric Tonnes,1239.64,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-11,1287.53,Metric Tonnes,1288.1,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-12,867.48,Metric Tonnes,1234.81,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-13,48.11,Metric Tonnes,2017.83,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-14,1526.73,Metric Tonnes,1221.75,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-15,1641.02,Metric Tonnes,1233.93,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-16,1188.97,Metric Tonnes,1140.97,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-17,1016.99,Metric Tonnes,1104.42,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-18,1154.45,Metric Tonnes,1129.33,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-19,1019.65,Metric Tonnes,1154.56,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-20,49.85,Metric Tonnes,1486.36,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-21,1813.58,Metric Tonnes,1090.06,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-22,1563.67,Metric Tonnes,1071.55,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-23,1636.39,Metric Tonnes,1022.0,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-24,1219.29,Metric Tonnes,1109.55,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-25,1487.15,Metric Tonnes,1078.04,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-26,1642.77,Metric Tonnes,1034.42,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-27,88.95,Metric Tonnes,1344.58,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-28,1660.62,Metric Tonnes,1030.18,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-29,1266.43,Metric Tonnes,971.46,Rs./Quintal
Punjab,Vegetables,Onion,2025-04-30,1247.34,Metric Tonnes,1002.04,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-01,1768.72,Metric Tonnes,1004.89,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-02,1100.24,Metric Tonnes,1069.25,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-03,868.99,Metric Tonnes,1018.04,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-04,54.48,Metric Tonnes,1312.63,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-05,1846.95,Metric Tonnes,912.04,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-06,1674.02,Metric Tonnes,1059.09,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-07,994.47,Metric Tonnes,1162.64,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-08,1202.39,Metric Tonnes,1148.27,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-09,1860.1,Metric Tonnes,1133.77,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-10,2071.56,Metric Tonnes,1163.69,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-11,50.36,Metric Tonnes,1325.87,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-12,3110.23,Metric Tonnes,1120.61,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-13,1931.79,Metric Tonnes,1113.05,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-14,1219.8,Metric Tonnes,1080.2,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-15,1407.08,Metric Tonnes,1114.33,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-16,1492.82,Metric Tonnes,1063.11,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-17,735.96,Metric Tonnes,1099.76,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-18,49.95,Metric Tonnes,1327.13,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-19,1134.64,Metric Tonnes,1074.3,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-20,1752.18,Metric Tonnes,1085.9,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-21,1418.3,Metric Tonnes,1026.02,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-22,1565.56,Metric Tonnes,996.53,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-23,849.71,Metric Tonnes,1142.93,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-24,665.88,Metric Tonnes,1102.24,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-25,78.5,Metric Tonnes,1241.46,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-26,2598.57,Metric Tonnes,981.99,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-27,811.12,Metric Tonnes,1028.97,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-28,923.27,Metric Tonnes,998.75,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-29,912.67,Metric Tonnes,1091.11,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-30,594.39,Metric Tonnes,1087.0,Rs./Quintal
Punjab,Vegetables,Onion,2025-05-31,845.62,Metric Tonnes,1045.41,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-01,38.89,Metric Tonnes,1249.45,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-02,1712.65,Metric Tonnes,951.74,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-03,1415.53,Metric Tonnes,1019.93,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-04,1154.04,Metric Tonnes,1053.6,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-05,1172.67,Metric Tonnes,1077.93,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-06,875.91,Metric Tonnes,1089.86,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-07,897.66,Metric Tonnes,1071.31,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-08,45.8,Metric Tonnes,1045.2,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-09,1156.06,Metric Tonnes,1024.8,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-10,793.95,Metric Tonnes,1090.88,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-11,1073.8,Metric Tonnes,1075.32,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-12,1113.05,Metric Tonnes,986.36,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-13,1105.84,Metric Tonnes,1036.23,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-14,540.93,Metric Tonnes,1119.51,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-15,41.0,Metric Tonnes,1256.83,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-16,1497.11,Metric Tonnes,1074.56,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-17,1103.74,Metric Tonnes,1105.92,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-18,915.53,Metric Tonnes,1131.52,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-19,984.08,Metric Tonnes,1143.47,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-20,1254.34,Metric Tonnes,1056.68,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-21,963.12,Metric Tonnes,1210.69,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-22,69.64,Metric Tonnes,1156.55,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-23,1082.87,Metric Tonnes,1170.52,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-24,756.27,Metric Tonnes,1186.13,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-25,886.62,Metric Tonnes,1265.8,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-26,815.7,Metric Tonnes,1241.15,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-27,996.68,Metric Tonnes,1262.5,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-28,596.95,Metric Tonnes,1260.5,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-29,49.9,Metric Tonnes,1582.97,Rs./Quintal
Punjab,Vegetables,Onion,2025-06-30,1184.17,Metric Tonnes,1363.84,Rs./Quintal
Punjab,Vegetables,Onion,2025-07-01,906.28,Metric Tonnes,1364.69,Rs./Quintal
Punjab,Vegetables,Onion,2025-07-02,785.34,Metric Tonnes,1388.69,Rs./Quintal
Punjab,Vegetables,Onion,2025-07-03,621.71,Metric Tonnes,1478.21,Rs./Quintal
Punjab,Vegetables,Onion,2025-07-04,1040.06,Metric Tonnes,1380.74,Rs./Quintal
Punjab,Vegetables,Onion,2025-07-05,308.62,Metric Tonnes,1440.69,Rs./Quintal
Punjab,Vegetables,Onion,2025-07-06,36.5,Metric Tonnes,1409.86,Rs./Quintal
Punjab,Vegetables,Onion,2025-07-07,769.6,Metric Tonnes,1307.39,Rs./Quintal
Punjab,Vegetables,Onion,2025-07-08,795.28,Metric Tonnes,1334.52,Rs./Quintal
Punjab,Vegetables,Onion,2025-07-09,732.66,Metric Tonnes,1422.46,Rs./Quintal
Punjab,Vegetables,Onion,2025-07-10,808.92,Metric Tonnes,1347.5,Rs./Quintal
Punjab,Vegetables,Onion,2025-07-11,571.88,Metric Tonnes,1391.09,Rs./Quintal
Punjab,Vegetables,Onion,2025-07-12,897.96,Metric Tonnes,1225.16,Rs./Quintal
Punjab,Vegetables,Onion,2025-07-13,39.7,Metric Tonnes,1658.44,Rs./Quintal
Punjab,Vegetables,Onion,2025-07-14,968.15,Metric Tonnes,1385.34,Rs./Quintal
Punjab,Vegetables,Onion,2025-07-15,815.02,Metric Tonnes,1332.62,Rs./Quintal
Punjab,Vegetables,Onion,2025-07-16,751.91,Metric Tonnes,1455.27,Rs./Quintal
Punjab,Vegetables,Onion,2025-07-17,806.83,Metric Tonnes,1531.24,Rs./Quintal
Punjab,Vegetables,Onion,2025-07-18,1036.23,Metric Tonnes,1449.95,Rs./Quintal
